benchmark,model,sample_id,n_units,keep_ratio,spearman_pre_post,kendall_pre_post,jaccard_topk,mean_edge_pre_keep_post_drop,mean_edge_post_keep_pre_drop,frac_high_edge_pre_keep_post_drop,frac_high_edge_post_keep_pre_drop,rank_shift_edge_rho,unit_grid_h,unit_grid_w
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0908,68,0.25,0.4826506851929609,0.3424056189640035,0.3076923076923077,0.1239570722811752,0.12113877013325691,0.5555555555555556,0.5555555555555556,0.005632673776842983,8,34
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0979,78,0.25,0.5169640486096182,0.36863136863136864,0.2903225806451613,0.07511724586683241,0.053094292313537815,0.7272727272727273,0.5454545454545454,0.2482196053920981,12,26
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0786,744,0.25,0.15057733039581087,0.09893775597331367,0.1625,0.9389191918186287,0.0946074252970434,1.0,0.43283582089552236,0.46598159933581956,62,48
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0269,70,0.25,-0.0741317470037617,-0.05424430641821946,0.16129032258064516,0.5859390829618161,0.18190303846047476,0.9230769230769231,0.38461538461538464,0.619172614918566,10,28
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0499,208,0.25,-0.04181002064297259,-0.02183203270159792,0.07216494845360824,0.6147322542965412,0.5950477290898561,0.37777777777777777,0.5111111111111111,0.03833414405465571,32,26
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0543,3796,0.25,0.007835866452293927,0.007291498476518376,0.13043478260869565,0.9055120466506644,0.2798977553498395,1.0,0.37945205479452054,0.4576354427888461,146,104
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0517,3024,0.25,0.2851571792967279,0.19402924011792774,0.3193717277486911,0.2584842382983156,0.04056241669876587,0.8461538461538461,0.5974358974358974,0.15845990457387948,126,96
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0370,672,0.25,0.30489648952367876,0.2084575260804769,0.24907063197026022,0.18483774557635926,0.161544451139646,0.594059405940594,0.5445544554455446,0.08245184453209256,42,64
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0061,70,0.25,-0.005056425509579215,-0.004554865424430642,0.2,0.13578574918210506,0.08466615830548108,0.6666666666666666,0.4166666666666667,0.49506477029589635,14,20
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0152,78,0.25,0.16149673111698426,0.10556110556110557,0.25,0.34582328350127983,0.3166705200759073,0.8333333333333334,0.6666666666666666,0.31762415042011544,12,26
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0728,798,0.25,0.12116443018634729,0.07724467574949996,0.11420612813370473,0.6732984974324329,0.19642918529838277,1.0,0.3836477987421384,0.580958195033441,84,38
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0584,425,0.25,0.326597051789092,0.22348501664816872,0.27710843373493976,0.20305352058882514,0.06998211507840703,0.8166666666666667,0.4666666666666667,0.22606164701902332,34,50
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0465,192,0.25,0.04347855573339121,0.03577661431064572,0.12941176470588237,0.4176369626578447,0.24041248155707443,0.8918918918918919,0.43243243243243246,0.3136574365566433,24,32
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0434,300,0.25,0.42661629573661924,0.29698996655518395,0.30434782608695654,0.33836493277922275,0.3575904713477939,0.55,0.5,-0.08229619819606676,30,40
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0147,72,0.25,-0.01742877355456943,-0.003912363067292645,0.2,0.4835176938213408,0.21822312210376063,0.8333333333333334,0.4166666666666667,0.5438245327621242,16,18
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0219,78,0.25,0.4204276735922305,0.2780552780552781,0.25,0.18372602326174578,0.19777910659710565,0.75,0.75,-0.01654397852618314,12,26
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0552,425,0.25,0.39920682809398017,0.2762930077691454,0.325,0.19402263351474647,0.05679096309833969,0.8333333333333334,0.48148148148148145,0.27074904029276287,34,50
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0729,1242,0.25,0.20098979789237495,0.13455470988849413,0.1588785046728972,0.7348942736122344,0.1340667414996359,1.0,0.3288888888888889,0.6082610034682456,108,46
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0261,77,0.25,0.20973763079026236,0.15105946684894053,0.35714285714285715,0.24161932620012927,0.08380906946129268,0.6666666666666666,0.2222222222222222,0.4869990063209688,14,22
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0853,99,0.25,0.024291898577612863,0.011750154607297466,0.25,0.6272666037082673,0.2208080785969893,0.9333333333333333,0.2,0.5891743326673775,18,22
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0236,72,0.25,0.41401376294295456,0.26682316118935834,0.2857142857142857,0.16799348033964634,0.07178185246884823,0.8,0.3,0.3436125580176547,12,24
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0048,75,0.25,0.16563300142247508,0.10270270270270271,0.11764705882352941,0.1429713266591231,0.10597002307573954,0.7333333333333333,0.4,0.6054211969676061,10,30
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0835,132,0.25,-0.11612132343349699,-0.07448531112653249,0.03125,0.7451311205663989,0.5422471720845469,0.7419354838709677,0.45161290322580644,0.4151611414712078,24,22
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0703,1624,0.25,0.2573027397632854,0.17365297404801627,0.2065378900445765,0.19188542987746693,0.049084843395920216,0.9962546816479401,0.3146067415730337,0.41727354232300784,116,56
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0098,72,0.25,0.08974853688340087,0.060250391236306725,0.2,0.2745959220919758,0.18492386707415184,0.75,0.5,0.34260168318606044,16,18
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0272,80,0.25,0.14601500234411627,0.10822784810126582,0.25,0.4420401180783908,0.1145065650343895,0.9166666666666666,0.16666666666666666,0.5787662541721613,10,32
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0503,3692,0.25,-0.07493715137928765,-0.046745292437482926,0.08716136631330977,0.8423883954555758,0.10125580964369639,1.0,0.2670967741935484,0.6898723093352904,142,104
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0470,160,0.25,0.09060119535919371,0.060849056603773585,0.0958904109589041,0.5185618843093063,0.12606943189872033,1.0,0.5757575757575758,0.4872402986184924,32,20
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0709,722,0.25,0.029040924346669626,0.017600209004883186,0.0975609756097561,0.681087828795048,0.20082882672667857,0.9594594594594594,0.3108108108108108,0.6312337911234237,76,38
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0260,78,0.25,0.01253177202544291,0.005661005661005661,0.17647058823529413,0.0665307885834149,0.036636059072666934,0.6428571428571429,0.35714285714285715,0.36359956916820185,12,26
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0035,72,0.25,0.20837352884429872,0.14319248826291078,0.2,0.11000184249132872,0.0834374421586593,0.5,0.3333333333333333,0.32042520359942994,8,36
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0764,722,0.25,0.045812998690005005,0.026567440573841347,0.08761329305135952,0.6304000744855167,0.19157392968769055,0.9602649006622517,0.33112582781456956,0.6278671267362872,76,38
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0514,2914,0.25,0.19002134028046722,0.12673007965381797,0.17704122877930478,0.866918262917629,0.20202048278268853,0.9921414538310412,0.3516699410609037,0.4357299172242361,94,124
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0081,72,0.25,0.06916843526914915,0.042253521126760556,0.2413793103448276,0.3910262950442054,0.20548103343356738,0.9090909090909091,0.18181818181818182,0.6811635402316091,8,36
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0674,8232,0.25,0.09816714338876115,0.07105167425752651,0.12244341423506953,0.6557174839583637,0.11368933129830645,0.983219390926041,0.5487880671224363,0.4622476932033174,392,84
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0839,108,0.25,0.04666228433698209,0.026306680512287985,0.2,0.6614090767171648,0.33008770934409565,0.8888888888888888,0.1111111111111111,0.642443533611174,18,24
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0391,672,0.25,0.08332817950568176,0.0667269888581364,0.13898305084745763,0.5087761123349347,0.44426967966274955,0.6456692913385826,0.5511811023622047,0.15623529998955,42,64
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0486,224,0.25,-0.004781123211616486,0.005285073670723895,0.16666666666666666,0.4115555688738823,0.40470280377194284,0.55,0.5,-0.06296083841968436,28,32
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0953,70,0.25,0.4302160790831948,0.29937888198757767,0.2857142857142857,0.16636490300297738,0.14428269006311895,0.6,0.5,0.138004068117696,10,28
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0250,70,0.25,0.04081882599947511,0.028571428571428574,0.2413793103448276,0.0777945037592541,0.030257304876365444,0.7272727272727273,0.2727272727272727,0.4524367214233916,14,20
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0530,3848,0.25,0.3493248961713001,0.23681565126260232,0.25016244314489927,0.38585891060446803,0.04810401327536978,0.8370883882149047,0.1854419410745234,0.3866494617321087,104,148
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0796,744,0.25,0.19117866195482,0.12789620689156142,0.16981132075471697,0.7233160083944147,0.0751753204619187,0.9924242424242424,0.2727272727272727,0.5097543929568068,62,48
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0502,3975,0.25,-0.012791909227983088,-0.0028935254424562896,0.1263456090651558,0.4315508789141551,0.15023426592303188,0.9364461738002594,0.7263294422827496,0.1955482847641639,150,106
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0763,1232,0.25,0.17989072056841826,0.11793159790611897,0.13863216266173753,0.9947586944686496,0.07668983703893323,0.9914163090128756,0.39914163090128757,0.5435406194038669,112,44
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0968,76,0.25,0.39526999316473005,0.2582456140350878,0.15151515151515152,0.1359974185803107,0.13395831840378897,0.7142857142857143,0.6428571428571429,0.18785899114296134,8,38
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0871,64,0.25,0.06634615384615385,0.04861111111111111,0.10344827586206896,0.8951325554114121,0.6310727435808915,0.9230769230769231,0.46153846153846156,0.2965456525569632,16,16
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0738,16264,0.25,0.34117297195594504,0.23235814513071065,0.35533333333333333,0.19534603697125497,0.0008550289652460556,0.3826266804550155,0.011375387797311272,0.22823950007084964,304,214
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0661,1925,0.25,0.022727287026352447,0.014427734427734427,0.08211473565804274,0.8522550993822697,0.1810488766578728,0.9852941176470589,0.3137254901960784,0.5626534420354562,154,50
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0320,1200,0.25,0.18536499015861294,0.12477211896869773,0.18110236220472442,0.17783659269424298,0.08142188934233183,0.7307692307692307,0.46634615384615385,0.2813147221163713,80,60
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0415,300,0.25,0.08098356648407204,0.055206243032329995,0.11940298507462686,0.2982451694930452,0.19834098717695006,0.8135593220338984,0.4915254237288136,0.17416795848100355,30,40
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0125,108,0.25,0.09937408899939981,0.06784354447905849,0.125,0.32403582103905226,0.3828844938959394,0.2857142857142857,0.47619047619047616,-0.16677028271963426,12,36
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0275,72,0.25,0.13441378866808157,0.08920187793427228,0.16129032258064516,0.431387268508283,0.17193610556960964,0.7692307692307693,0.3076923076923077,0.4891066239287222,12,24
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0295,72,0.25,-0.150041803331404,-0.09702660406885759,0.058823529411764705,0.33468418614938855,0.29187061451375484,0.625,0.4375,0.3612764404123452,8,36
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0068,84,0.25,-0.07965981573352234,-0.033849684452094096,0.13513513513513514,0.36459515802562237,0.24708465160802007,0.75,0.5625,0.49680516771083943,8,42
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0201,72,0.25,0.30535725770146,0.20735524256651017,0.2413793103448276,0.16781439835375006,0.23144406418908725,0.2727272727272727,0.5454545454545454,-0.09819799116614246,12,24
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0753,1150,0.25,0.2917346063909245,0.1941302455821697,0.23870967741935484,0.4454803428446412,0.061658181376376395,0.9887005649717514,0.4350282485875706,0.4259772275657858,92,50
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0944,66,0.25,0.40523953658282025,0.2857808857808858,0.18518518518518517,0.21533127637072044,0.14281327497552743,0.8181818181818182,0.6363636363636364,0.27513626794039014,6,44
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0599,425,0.25,0.32254771693423584,0.22330743618201998,0.2694610778443114,0.17634775349106946,0.07829775821444289,0.8524590163934426,0.5409836065573771,0.21269247690661416,34,50
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0477,208,0.25,0.06232097422028771,0.048030471943515424,0.2235294117647059,0.6649377761465131,0.6435827007799437,0.5151515151515151,0.5757575757575758,0.09808848614457844,32,26
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0567,425,0.25,0.36155242219130546,0.24643729189789124,0.2694610778443114,0.2455879982530338,0.20329341837434006,0.639344262295082,0.5901639344262295,0.27116426784622905,34,50
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0144,70,0.25,0.25269880150468027,0.17184265010351965,0.16129032258064516,0.21055172364979696,0.3145950554261127,0.6153846153846154,0.6153846153846154,0.046949678246727675,20,14
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0025,78,0.25,0.17280188166264115,0.13353313353313354,0.21212121212121213,0.18365273696298784,0.14165704009624627,0.6153846153846154,0.46153846153846156,0.4154888239361054,12,26
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0987,69,0.25,0.4214103032517355,0.28985507246376807,0.21428571428571427,0.19831359521909195,0.20355689864267001,0.6363636363636364,0.5454545454545454,-0.00014621888984303925,6,46
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0762,1449,0.25,0.15722954836436315,0.10412310648758112,0.16211878009630817,1.1133620116965162,0.1661018547058113,0.9923371647509579,0.3486590038314176,0.615295216325644,126,46
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0566,425,0.25,0.30853464851260726,0.20938956714761375,0.24705882352941178,0.24485329946037382,0.08897428103955463,0.734375,0.5,0.18928679812587976,34,50
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0301,160,0.25,0.35026661197703035,0.23663522012578617,0.2903225806451613,0.3188764583451716,0.16838950983417983,0.8636363636363636,0.36363636363636365,0.05984142504629167,20,32
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0045,68,0.25,-0.04103523304195137,-0.01668129938542581,0.13333333333333333,0.31959962329039204,0.1833129318860861,0.8461538461538461,0.46153846153846156,0.6101740485003373,8,34
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0539,3869,0.25,0.27143409734363394,0.17752752453429993,0.30060524546065903,0.4481016945973387,0.008593328401703869,0.7557692307692307,0.13846153846153847,0.27793642707458077,146,106
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0562,1100,0.25,0.30265241309212,0.19983638004505144,0.2702078521939954,0.23118762503587345,0.03126797050788786,0.8860759493670886,0.34177215189873417,0.33129630446473673,88,50
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0339,192,0.25,0.3727179014187668,0.25294502617801046,0.24675324675324675,0.25885437204149264,0.23498965615149717,0.5517241379310345,0.4827586206896552,0.16374156900691378,24,32
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0595,425,0.25,0.2677348434343237,0.18562811114664934,0.2254335260115607,0.1996440353191722,0.08533052521246944,0.8507462686567164,0.4626865671641791,0.17015283708643875,34,50
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0781,744,0.25,0.20355538901436135,0.1352045615710792,0.17721518987341772,0.9180510923266411,0.28986954698674916,0.9692307692307692,0.36153846153846153,0.4756701493118285,62,48
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0168,68,0.25,0.41802496469061334,0.28270412642669,0.21428571428571427,0.23318638737228783,0.18538612018561584,0.7272727272727273,0.7272727272727273,0.0925648685279178,8,34
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0538,3657,0.25,0.05182102490706731,0.03532986935667157,0.15331230283911673,0.823775647780629,0.007510417334323841,0.9046199701937406,0.03576751117734724,0.49800326250406923,138,106
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0321,64,0.25,0.19308608058608057,0.1359126984126984,0.28,0.2966856070690685,0.22937107438014614,0.5555555555555556,0.3333333333333333,0.2624509242384911,16,16
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0930,72,0.25,0.46089780693292176,0.3200312989045383,0.2857142857142857,0.12739771981723608,0.12938057594001293,0.7,0.7,-0.03572577894203971,12,24
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0985,70,0.25,0.34483422272767034,0.2505175983436853,0.2857142857142857,0.06495230132713914,0.06630884381011129,0.3,0.5,-0.006039335049537797,14,20
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0330,64,0.25,0.23067765567765564,0.16468253968253968,0.3333333333333333,0.35379434838250745,0.3383855037391186,0.625,0.625,0.14563986282876754,16,16
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0513,3640,0.25,0.015539980280254535,0.010483047770727356,0.10571081409477522,0.4785087929390695,0.2573550655557167,0.9497282608695652,0.4279891304347826,0.4685735974400914,140,104
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0623,425,0.25,0.28366681777680514,0.19480577136514984,0.2694610778443114,0.39545957951760685,0.15316516622284534,0.9016393442622951,0.4426229508196721,0.25081637174762805,34,50
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0069,78,0.25,-0.2676437486564069,-0.17815517815517817,0.05263157894736842,0.33789439406245947,0.14067277291582692,0.7777777777777778,0.16666666666666666,0.5234063302891604,12,26
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0815,744,0.25,0.16062567946718992,0.10266429326039453,0.13414634146341464,0.8535246620295753,0.2018847111478696,0.971830985915493,0.38028169014084506,0.5159818257135502,62,48
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0945,70,0.25,0.449741929839909,0.3076604554865425,0.3333333333333333,0.09205963503983286,0.07505254902773434,0.7777777777777778,0.6666666666666666,0.04569638621520813,14,20
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0769,775,0.25,0.09209052263065765,0.057404351087771956,0.08379888268156424,0.95724737698712,0.3217459788890953,0.9878048780487805,0.34146341463414637,0.5148850301700939,62,50
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0730,946,0.25,0.1180672278287759,0.07887289282638121,0.13734939759036144,0.8853159984716802,0.14016230462592774,0.9888268156424581,0.41899441340782123,0.5964956974588104,86,44
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0743,16264,0.25,0.3333873005488303,0.22420112235264053,0.34836677167965513,0.2812223555804525,6.57434809275218e-07,0.5699745547073791,0.0015267175572519084,0.29678068870640584,304,214
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0885,96,0.25,0.002957135105805752,0.0026315789473684206,0.2,0.35131678357720375,0.13407896040007472,1.0,0.125,0.6217053245129406,16,24
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0479,192,0.25,0.041116770203184765,0.0412303664921466,0.09090909090909091,0.40177981443703176,0.11799166677519679,1.0,0.55,0.440332649808918,24,32
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0175,75,0.25,0.1782645803698435,0.13441441441441443,0.11764705882352941,0.2744860945890347,0.2610650408702592,0.6666666666666666,0.8,0.2350639618129633,10,30
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0484,144,0.25,-0.25926372478096615,-0.16822066822066822,0.058823529411764705,0.7004607731942087,0.3097899043932557,0.9375,0.1875,0.6871832393517129,32,18
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0804,744,0.25,0.23818376143712103,0.15610211435766078,0.2236842105263158,0.6753436654166839,0.1477453075364746,0.9745762711864406,0.4322033898305085,0.3065530180388905,62,48
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0139,102,0.25,0.07653335293552199,0.0502814987381091,0.13043478260869565,0.43772694543004037,0.3330560438334942,0.6,0.3,0.4659694028761278,12,34
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0356,608,0.25,0.3329068246654812,0.22718503424954478,0.24081632653061225,0.24390494554073258,0.16231774216297493,0.7096774193548387,0.5376344086021505,0.1644549792146796,38,64
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0029,70,0.25,0.09225789519727058,0.06832298136645963,0.16129032258064516,0.13334174970021614,0.06619423140700047,0.8461538461538461,0.46153846153846156,0.5685406622010791,10,28
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0995,84,0.25,0.49944315075427764,0.35226620768789446,0.23529411764705882,0.18172876479534003,0.13682318478822708,0.8461538461538461,0.6153846153846154,0.17469908040160864,8,42
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0055,70,0.25,-0.12203656722946374,-0.08819875776397516,0.125,0.16200612731544034,0.07385582982429437,0.7142857142857143,0.21428571428571427,0.5467367905470341,10,28
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0668,1140,0.25,-0.08485952442115453,-0.05151341052232726,0.05555555555555555,0.6636235035517637,0.2272014591609132,0.9921568627450981,0.4666666666666667,0.5573413172974248,120,38
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0398,672,0.25,0.5153664205377844,0.3574089844581648,0.38271604938271603,0.18905638332168262,0.0873836817095677,0.6933333333333334,0.6,0.11398527470122542,42,64
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0855,121,0.25,0.047859368649234506,0.032506887052341595,0.17647058823529413,0.8360860574813116,0.4823858156090691,0.9047619047619048,0.2857142857142857,0.5965094134403558,22,22
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0628,513,0.25,0.04941490246774524,0.0407833820662768,0.14285714285714285,0.3886063455114102,0.053578103535983246,0.90625,0.5208333333333334,0.40539251247245633,38,54
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0422,216,0.25,-0.07964372045392298,-0.05374677002583979,0.1134020618556701,0.65284003757027,0.1811227412071339,0.9302325581395349,0.18604651162790697,0.7275507292439157,24,36
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0273,72,0.25,0.12936523249083545,0.0868544600938967,0.2413793103448276,0.11519465284337374,0.04590022582984106,0.7272727272727273,0.2727272727272727,0.4437291506764863,12,24
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0123,210,0.25,0.23322653898857443,0.16126680337206653,0.16853932584269662,0.41924438166834815,0.18211720320018562,0.7567567567567568,0.4594594594594595,0.4428516080201703,20,42
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0352,768,0.25,0.22796865542713665,0.15426037592351152,0.15315315315315314,0.2867833233953632,0.22783014528347667,0.8865248226950354,0.6950354609929078,0.17762893894835494,48,64
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0270,70,0.25,0.0851893972530837,0.05093167701863355,0.2,0.4743612261566644,0.11221460796271761,0.8333333333333334,0.3333333333333333,0.5837957354418974,10,28
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0850,72,0.25,-0.023442021994983606,-0.02816901408450704,0.125,0.6392184112753186,0.3731839060783386,0.9285714285714286,0.42857142857142855,0.4721357940119453,16,18
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0329,176,0.25,0.32842615012106535,0.23077922077922078,0.23943661971830985,0.3339642311825796,0.19957975932845362,0.7037037037037037,0.5555555555555556,0.20900794035730091,32,22
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0653,13207,0.25,0.2487174676921945,0.1773697700633788,0.17634485215532597,0.5015219240087774,0.09850103121277305,0.9701557093425606,0.6211072664359861,0.4409952400572564,562,94
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0087,70,0.25,-0.08672907007260956,-0.051759834368530024,0.09090909090909091,0.3883272122281293,0.2682077530771494,0.8,0.4666666666666667,0.4572253685980965,10,28
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0116,68,0.25,-0.021681871970072906,-0.008779631255487268,0.1724137931034483,0.3017113736520211,0.35920449493763346,0.4166666666666667,0.4166666666666667,0.37795892564061523,8,34
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0957,72,0.25,0.22393723069007657,0.15492957746478872,0.2,0.26805227001508075,0.10992717587699492,0.8333333333333334,0.3333333333333333,0.4002444676497198,8,36
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0044,65,0.25,0.06647727272727273,0.04134615384615385,0.23076923076923078,0.040779166761785744,0.033084343373775485,0.7,0.3,0.3850391471353877,10,26
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0372,672,0.25,-0.05493460939469757,-0.02654176424668228,0.15463917525773196,0.5271029549279833,0.5601218150156301,0.5528455284552846,0.6341463414634146,-0.05395101903336814,64,42
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0638,513,0.25,0.03703404455935559,0.028021442495126708,0.0847457627118644,0.5271234440582769,0.10910980325681724,0.9814814814814815,0.3888888888888889,0.43687894170771446,38,54
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0918,80,0.25,0.5078527894983592,0.3354430379746835,0.14285714285714285,0.3233962339659532,0.22976505383849144,0.8666666666666667,0.6666666666666666,0.30816773566677136,8,40
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0634,513,0.25,0.104001784109268,0.0733735380116959,0.14798206278026907,0.3251259449760638,0.0663863643342139,0.8526315789473684,0.4842105263157895,0.39450458750546896,38,54
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0114,144,0.25,0.05213809179326421,0.03166278166278166,0.14285714285714285,0.13530695776420612,0.07256206442360524,0.8148148148148148,0.4444444444444444,0.4865027822156055,16,36
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0471,192,0.25,-0.008494289667145919,-0.0002181500872600349,0.09090909090909091,0.5920370629057288,0.31694975779391826,0.7,0.5,0.24931775379049528,32,24
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0390,768,0.25,0.4607573744581001,0.3175725228161669,0.328719723183391,0.14706012822889253,0.06562660482817705,0.7731958762886598,0.5876288659793815,0.17316699644948952,48,64
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0977,72,0.25,0.7226188179304136,0.513302034428795,0.2413793103448276,0.22102301246063275,0.11847161298448389,0.8181818181818182,0.6363636363636364,0.10996542829518387,8,36
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0283,72,0.25,0.013730786545758574,-0.005477308294209702,0.2413793103448276,0.5889544161883268,0.15746298521249133,1.0,0.2727272727272727,0.5454000289798236,12,24
